PLAYER_NAME,PER,TS%,USG%,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional,SEASON
Rodney Carney,10.7,0.526,18.0,0.3,0.038,-1.5,-1.3,-2.8,-0.1,carnero01,2010-11
Rodney Carney,20.4,0.333,27.1,0.0,0.071,-0.6,1.9,1.2,0.0,carnero01,2010-11
D.J. Mbenga,9.7,0.518,11.3,0.5,0.076,-4.7,1.8,-2.8,-0.1,mbengdj01,2010-11
Leon Powe,15.0,0.524,22.4,0.6,0.09,-1.7,-1.7,-3.4,-0.1,powele01,2010-11
Leon Powe,12.9,0.497,18.3,0.2,0.051,-1.8,-1.5,-3.3,-0.1,powele01,2010-11
Leon Powe,17.8,0.548,27.9,0.4,0.142,-1.7,-1.9,-3.5,-0.1,powele01,2010-11
Othyus Jeffers,13.3,0.546,13.6,0.7,0.097,-1.6,0.0,-1.7,0.0,jeffeot01,2010-11
Othyus Jeffers,-0.5,0.333,23.0,0.0,-0.183,-12.6,-1.8,-14.4,0.0,jeffeot01,2010-11
Othyus Jeffers,13.7,0.553,13.4,0.7,0.104,-1.4,0.0,-1.4,0.0,jeffeot01,2010-11
Roger Mason,7.1,0.461,12.2,0.2,0.029,-2.4,-1.2,-3.6,-0.1,masonro01,2010-11
Earl Barron,6.2,0.361,18.9,-0.2,-0.039,-6.3,-1.9,-8.1,-0.5,barroea01,2010-11
Earl Barron,1.5,0.301,17.5,-0.4,-0.106,-9.1,-2.4,-11.5,-0.4,barroea01,2010-11
Earl Barron,17.3,0.475,22.0,0.2,0.13,0.6,-0.6,0.0,0.0,barroea01,2010-11
Earl Barron,3.8,0.295,18.8,-0.1,-0.093,-8.0,-2.3,-10.4,-0.1,barroea01,2010-11
Sundiata Gaines,11.3,0.459,22.1,-0.1,-0.015,-2.8,-0.1,-2.9,-0.1,gainesu01,2010-11
Sundiata Gaines,4.9,0.398,21.2,-0.1,-0.102,-6.5,-1.8,-8.3,-0.1,gainesu01,2010-11
Sundiata Gaines,9.3,0.465,22.7,-0.1,-0.05,-2.5,-0.2,-2.7,0.0,gainesu01,2010-11
Sundiata Gaines,15.3,0.484,22.2,0.1,0.046,-1.3,0.7,-0.5,0.1,gainesu01,2010-11
Jason Williams,8.4,0.403,13.2,0.2,0.031,-2.3,0.7,-1.6,0.0,willija02,2010-11
Jason Williams,8.5,0.434,13.3,0.2,0.053,-2.6,2.3,-0.3,0.1,willija02,2010-11
Jason Williams,8.2,0.362,13.1,0.0,0.0,-1.8,-1.5,-3.3,0.0,willija02,2010-11
Chris Quinn,7.5,0.428,16.8,0.1,0.024,-3.4,-0.9,-4.3,-0.2,quinnch01,2010-11
Zabian Dowdell,11.7,0.457,25.0,-0.1,-0.019,-3.9,0.2,-3.6,-0.1,dowdeza01,2010-11
Terrence Williams,6.9,0.427,24.7,-0.6,-0.096,-5.3,-0.8,-6.0,-0.3,willite01,2010-11
Terrence Williams,6.2,0.433,23.1,-0.4,-0.102,-5.1,-0.3,-5.4,-0.2,willite01,2010-11
Terrence Williams,8.6,0.416,28.8,-0.1,-0.08,-5.7,-1.9,-7.6,-0.1,willite01,2010-11
James Anderson,8.5,0.529,16.4,0.3,0.051,-1.1,-0.6,-1.7,0.0,anderja01,2010-11
Jeremy Lin,14.8,0.458,15.6,0.5,0.078,-2.1,4.4,2.2,0.3,linje01,2010-11
Armon Johnson,9.3,0.497,25.1,-0.3,-0.044,-3.3,-1.9,-5.1,-0.2,johnsar02,2010-11
Garrett Temple,4.7,0.378,20.1,-0.4,-0.085,-6.2,-0.2,-6.4,-0.3,templga01,2010-11
Garrett Temple,0.6,0.17,15.1,-0.1,-0.135,-6.2,0.8,-5.4,0.0,templga01,2010-11
Garrett Temple,3.1,0.373,14.0,0.0,-0.019,-6.4,0.0,-6.4,-0.1,templga01,2010-11
Garrett Temple,6.4,0.406,24.9,-0.3,-0.119,-6.2,-0.4,-6.6,-0.1,templga01,2010-11
Derrick Caracter,10.0,0.532,20.2,0.3,0.057,-6.6,-0.5,-7.1,-0.3,caracde01,2010-11
Steve Novak,17.8,0.737,16.0,0.9,0.196,5.1,-0.4,4.8,0.4,novakst01,2010-11
Steve Novak,19.6,0.688,20.8,0.1,0.205,5.1,0.7,5.8,0.0,novakst01,2010-11
Steve Novak,17.7,0.744,15.5,0.8,0.195,5.1,-0.5,4.7,0.3,novakst01,2010-11
Sean Marks,4.9,0.473,13.1,0.1,0.019,-7.3,-0.8,-8.1,-0.3,marksse01,2010-11
DaJuan Summers,4.4,0.476,21.3,-0.3,-0.083,-5.7,-3.8,-9.5,-0.4,summeda01,2010-11
Jeff Adrien,11.3,0.457,16.1,0.2,0.051,-3.3,-2.0,-5.3,-0.2,adrieje01,2010-11
DeSagana Diop,5.4,0.347,10.3,-0.1,-0.016,-6.7,1.8,-4.9,-0.1,diopde01,2010-11
Jarron Collins,1.6,0.374,8.1,-0.1,-0.016,-7.4,-1.5,-8.9,-0.3,collija03,2010-11
Jarron Collins,1.8,0.438,6.9,0.0,0.0,-7.1,-0.7,-7.8,-0.2,collija03,2010-11
Jarron Collins,0.0,0.167,15.6,-0.1,-0.124,-9.4,-6.5,-15.9,-0.1,collija03,2010-11
Malik Allen,3.3,0.361,9.1,0.2,0.046,-5.8,0.5,-5.4,-0.2,allenma01,2010-11
Charlie Bell,4.7,0.357,13.1,-0.1,-0.04,-4.2,-0.8,-5.0,-0.1,bellch01,2010-11
Hamed Haddadi,19.7,0.55,21.2,0.6,0.164,-1.1,0.0,-1.1,0.0,haddaha01,2010-11
Mehmet Okur,12.6,0.452,21.2,0.2,0.048,-1.3,-1.5,-2.8,0.0,okurme01,2010-11
Avery Bradley,2.2,0.36,26.1,-0.5,-0.139,-10.8,-0.3,-11.1,-0.4,bradlav01,2010-11
Mustafa Shakur,6.8,0.389,23.2,-0.4,-0.112,-4.7,-1.9,-6.6,-0.2,shakumu01,2010-11
Jamaal Magloire,12.7,0.585,10.3,0.6,0.172,-1.5,0.9,-0.6,0.1,magloja01,2010-11
Royal Ivey,8.2,0.527,12.8,0.2,0.06,-3.2,0.8,-2.3,0.0,iveyro01,2010-11
Larry Owens,11.2,0.556,12.7,0.2,0.083,-1.8,2.4,0.6,0.1,owensla01,2010-11
Larry Owens,11.9,0.58,11.5,0.1,0.151,-1.8,3.9,2.2,0.0,owensla01,2010-11
Larry Owens,11.0,0.55,13.1,0.1,0.064,-1.8,1.9,0.1,0.1,owensla01,2010-11
Cole Aldrich,7.0,0.537,7.9,0.2,0.066,-5.6,1.6,-4.0,-0.1,aldrico01,2010-11
Chris Johnson,10.2,0.554,13.5,0.2,0.08,-5.2,1.1,-4.2,-0.1,johnsch03,2010-11
Chris Johnson,10.3,0.521,15.0,0.2,0.069,-5.9,0.6,-5.3,-0.1,johnsch03,2010-11
Chris Johnson,9.9,0.773,8.8,0.1,0.118,-3.0,2.6,-0.4,0.0,johnsch03,2010-11
Luke Babbitt,1.0,0.305,22.8,-0.4,-0.143,-8.3,-2.5,-10.8,-0.3,babbilu01,2010-11
Dominique Jones,10.6,0.4,21.7,0.0,0.007,-2.5,1.6,-0.9,0.0,jonesdo02,2010-11
Willie Warren,10.8,0.48,15.5,0.2,0.065,-2.4,-0.3,-2.7,0.0,warrewi01,2010-11
Michael Redd,9.7,0.47,17.7,0.1,0.048,-2.6,-1.4,-4.0,-0.1,reddmi01,2010-11
Ime Udoka,5.3,0.285,10.4,0.0,0.008,-5.9,2.8,-3.1,0.0,udokaim01,2010-11
Devin Ebanks,19.4,0.507,25.9,0.4,0.144,0.1,-2.1,-2.0,0.0,ebankde01,2010-11
Mario West,9.1,0.474,10.1,0.2,0.069,-5.5,1.3,-4.2,-0.1,westma02,2010-11
Lance Stephenson,5.5,0.41,23.5,-0.2,-0.093,-6.5,-0.6,-7.2,-0.2,stephla01,2010-11
Jason Kapono,1.6,0.277,12.7,-0.2,-0.07,-5.7,-1.7,-7.4,-0.2,kaponja01,2010-11
Garret Siler,13.5,0.553,22.6,0.1,0.054,-3.5,-2.3,-5.8,-0.1,silerga01,2010-11
Trey Johnson,8.3,0.455,20.2,0.0,-0.009,-4.1,-2.3,-6.4,-0.1,johnstr01,2010-11
Trey Johnson,7.0,0.418,21.3,-0.1,-0.048,-4.7,-2.3,-7.0,-0.1,johnstr01,2010-11
Trey Johnson,16.2,0.773,13.6,0.1,0.23,-0.6,-1.8,-2.4,0.0,johnstr01,2010-11
Danny Green,13.2,0.586,20.0,0.1,0.076,0.1,-0.7,-0.6,0.0,greenda02,2010-11
Yao Ming,19.8,0.579,24.8,0.3,0.147,0.1,1.1,1.2,0.1,mingya01,2010-11
Brian Scalabrine,6.5,0.526,12.5,0.1,0.071,-6.5,2.7,-3.8,0.0,scalabr01,2010-11
Byron Mullens,3.5,0.366,22.5,-0.2,-0.113,-9.2,-2.5,-11.7,-0.2,mulleby01,2010-11
Etan Thomas,15.1,0.58,18.9,0.2,0.13,-1.9,0.3,-1.7,0.0,thomaet01,2010-11
Hamady N'Diaye,5.3,0.681,7.3,0.1,0.046,-6.9,0.6,-6.3,-0.1,ndiayha01,2010-11
Lester Hudson,6.0,0.349,19.8,-0.1,-0.082,-3.9,-0.4,-4.3,0.0,hudsole01,2010-11
Theo Ratliff,4.4,0.145,6.3,0.0,0.0,-4.9,1.4,-3.5,0.0,ratlith01,2010-11
Darius Songaila,1.2,0.477,13.5,0.0,-0.019,-8.9,-1.4,-10.3,-0.1,songada01,2010-11
Kyle Weaver,11.3,0.491,23.6,0.0,-0.018,-1.5,-1.2,-2.7,0.0,weaveky01,2010-11
Joe Smith,-0.1,0.237,14.5,-0.1,-0.099,-10.1,0.8,-9.2,-0.1,smithjo02,2010-11
Joe Smith,-3.9,0.25,11.1,-0.1,-0.159,-8.6,-1.5,-10.1,-0.1,smithjo02,2010-11
Joe Smith,2.1,0.233,16.5,-0.1,-0.065,-10.9,2.2,-8.7,-0.1,smithjo02,2010-11
Sherron Collins,3.6,0.334,20.9,-0.2,-0.121,-6.0,-2.1,-8.0,-0.1,collish01,2010-11
Renaldo Balkman,9.3,0.542,11.3,0.1,0.114,-5.0,0.9,-4.1,0.0,balkmre01,2010-11
Renaldo Balkman,12.8,0.604,10.9,0.2,0.182,-3.6,2.1,-1.5,0.0,balkmre01,2010-11
Renaldo Balkman,0.7,0.375,12.3,0.0,-0.05,-8.6,-1.9,-10.5,0.0,balkmre01,2010-11
Solomon Alabi,2.0,0.189,14.3,-0.2,-0.142,-6.0,-2.9,-8.9,-0.1,alabiso01,2010-11
Jerry Stackhouse,6.0,0.398,16.0,0.0,0.005,-4.5,-1.7,-6.2,-0.1,stackje01,2010-11
DeMarre Carroll,8.7,0.388,11.6,0.1,0.066,-2.9,-0.5,-3.5,0.0,carrode01,2010-11
DeMarre Carroll,12.4,0.506,11.4,0.1,0.145,-1.5,0.1,-1.4,0.0,carrode01,2010-11
DeMarre Carroll,-4.5,0.0,12.0,0.0,-0.214,-8.0,-2.8,-10.8,0.0,carrode01,2010-11
Fabricio Oberto,0.8,0.595,9.2,0.0,-0.012,-8.7,-1.6,-10.3,-0.1,obertfa01,2010-11
Pops Mensah-Bonsu,-0.1,0.333,6.8,0.0,0.013,-9.1,0.7,-8.4,-0.1,mensapo01,2010-11
Antonio Daniels,6.7,0.51,9.1,0.0,0.044,-4.8,-1.1,-6.0,0.0,daniean01,2010-11
Craig Brackins,0.1,0.25,22.3,-0.1,-0.154,-8.4,-4.1,-12.5,-0.1,brackcr01,2010-11
Antoine Wright,-4.8,0.125,12.6,-0.1,-0.179,-11.2,-3.2,-14.3,-0.1,wrighan01,2010-11
Maurice Ager,10.1,0.682,22.0,0.0,-0.015,-0.9,0.2,-0.7,0.0,agerma01,2010-11
Andy Rautins,-1.2,0.508,27.5,-0.2,-0.314,-8.0,-5.2,-13.2,-0.1,rautian01,2010-11
Morris Peterson,1.7,0.4,9.9,0.0,0.015,-8.7,-1.0,-9.8,0.0,petermo01,2010-11
Marcus Banks,6.8,0.543,15.3,0.0,0.011,-6.6,0.1,-6.5,0.0,banksma01,2010-11
Pape Sy,9.2,0.478,23.3,0.0,-0.047,-3.5,-2.5,-6.0,0.0,sypa01,2010-11
Patrick Ewing,0.6,0.222,19.5,-0.1,-0.158,-5.6,-3.4,-9.1,0.0,ewingpa02,2010-11
Marcus Cousin,7.8,0.667,10.2,0.0,0.008,-4.3,-2.7,-7.1,0.0,cousima01,2010-11
Mike Harris,17.9,0.515,24.2,0.0,0.102,-2.3,-0.2,-2.4,0.0,harrimi01,2010-11
Bobby Simmons,-5.5,0.0,8.6,0.0,-0.138,-8.9,-2.9,-11.8,0.0,simmobo01,2010-11
Ronald Dupree,0.5,0.25,13.8,0.0,-0.094,-7.3,-2.7,-10.0,0.0,duprero01,2010-11
Dexter Pittman,-6.4,0.333,21.3,-0.1,-0.246,-15.1,-2.8,-17.9,0.0,pittmde01,2010-11
John Lucas III,-0.1,0.258,17.8,0.0,-0.121,-6.3,-3.3,-9.6,0.0,lucasjo02,2010-11
Brian Skinner,0.0,,0.0,0.0,0.023,-3.8,-0.6,-4.3,0.0,skinnbr01,2010-11
Orien Greene,33.0,0.521,26.7,0.0,0.293,6.0,9.1,15.1,0.0,greenor01,2010-11
Gani Lawal,-9.1,,0.0,0.0,-0.009,-16.9,1.9,-15.0,0.0,lawalga01,2010-11
Hassan Whiteside,-17.9,,0.0,0.0,0.007,-27.9,0.0,-27.9,0.0,whiteha01,2010-11
Kevin Durant,26.2,0.607,32.0,16.1,0.238,6.3,0.8,7.1,7.5,duranke01,2009-10
Andre Iguodala,17.8,0.535,21.8,6.7,0.101,2.0,0.4,2.4,3.5,iguodan01,2009-10
Rudy Gay,16.2,0.535,22.5,6.4,0.096,0.8,-0.3,0.5,2.0,gayru01,2009-10
Stephen Jackson,15.6,0.518,27.5,5.0,0.077,0.3,0.1,0.4,1.9,jacksst02,2009-10
Stephen Jackson,14.5,0.499,25.0,0.0,0.008,0.2,-1.5,-1.3,0.1,jacksst02,2009-10
Stephen Jackson,15.7,0.52,27.8,5.0,0.085,0.3,0.3,0.6,1.8,jacksst02,2009-10
Gerald Wallace,18.3,0.586,20.3,11.5,0.177,1.0,1.7,2.7,3.7,wallage01,2009-10
O.J. Mayo,14.6,0.551,20.7,5.6,0.087,0.8,-0.8,0.0,1.6,mayooj01,2009-10
Zach Randolph,21.2,0.546,24.6,9.7,0.153,2.7,-1.4,1.3,2.5,randoza01,2009-10
Jeff Green,13.8,0.53,19.2,6.6,0.105,-0.4,0.6,0.2,1.7,greenje02,2009-10
Dirk Nowitzki,22.9,0.578,28.8,12.3,0.194,3.7,0.5,4.2,4.7,nowitdi01,2009-10
Brook Lopez,20.1,0.57,23.6,7.9,0.125,1.6,-0.5,1.2,2.5,lopezbr01,2009-10
David Lee,22.2,0.584,23.8,10.3,0.163,2.6,0.0,2.5,3.5,leeda02,2009-10
LeBron James,31.1,0.604,33.5,18.5,0.299,9.1,2.8,11.8,10.3,jamesle01,2009-10
Rajon Rondo,19.1,0.54,20.2,9.6,0.156,2.2,1.4,3.6,4.2,rondora01,2009-10
David West,18.9,0.56,24.0,7.5,0.122,1.2,-0.3,0.8,2.1,westda01,2009-10
LaMarcus Aldridge,18.2,0.535,22.9,8.8,0.145,1.4,-0.2,1.2,2.3,aldrila01,2009-10
Aaron Brooks,16.0,0.549,25.7,5.5,0.091,2.3,-1.6,0.7,1.9,brookaa01,2009-10
Boris Diaw,12.8,0.552,16.2,6.2,0.103,-0.1,0.9,0.8,2.0,diawbo01,2009-10
Stephen Curry,16.3,0.568,21.8,4.7,0.077,1.1,-0.5,0.7,2.0,curryst01,2009-10
Joe Johnson,19.3,0.538,26.3,8.4,0.14,3.4,-0.7,2.7,3.4,johnsjo02,2009-10
Jason Kidd,17.2,0.577,14.5,8.9,0.148,2.5,1.7,4.2,4.5,kiddja01,2009-10
Josh Smith,21.0,0.536,22.2,9.3,0.155,2.4,2.7,5.1,5.1,smithjo03,2009-10
Derrick Rose,18.6,0.532,27.2,6.0,0.1,2.6,-0.9,1.7,2.7,rosede01,2009-10
Al Horford,19.4,0.594,17.6,10.9,0.183,1.8,0.5,2.3,3.1,horfoal01,2009-10
Dwight Howard,24.0,0.63,23.9,13.2,0.223,1.6,2.8,4.4,4.6,howardw01,2009-10
Amar'e Stoudemire,22.6,0.615,27.3,10.7,0.181,2.1,-1.1,1.0,2.2,stoudam01,2009-10
Kobe Bryant,21.9,0.545,32.3,9.4,0.16,3.9,0.2,4.1,4.4,bryanko01,2009-10
John Salmons,14.7,0.553,19.9,7.1,0.121,0.4,1.2,1.6,2.5,salmojo01,2009-10
John Salmons,12.7,0.53,18.1,3.2,0.092,-0.9,1.3,0.5,1.1,salmojo01,2009-10
John Salmons,17.6,0.581,22.7,3.9,0.165,2.2,0.9,3.2,1.4,salmojo01,2009-10
Ray Allen,15.2,0.601,20.2,7.9,0.135,1.5,-0.3,1.2,2.3,allenra02,2009-10
Russell Westbrook,17.8,0.491,25.7,6.1,0.105,1.7,-0.5,1.2,2.3,westbru01,2009-10
Deron Williams,20.6,0.574,23.8,10.3,0.177,4.2,-0.4,3.8,4.1,willide01,2009-10
Andrea Bargnani,15.5,0.552,22.3,4.2,0.072,0.9,-1.7,-0.8,0.9,bargnan01,2009-10
Dwyane Wade,28.0,0.562,34.9,13.0,0.224,7.1,2.1,9.2,7.9,wadedw01,2009-10
Caron Butler,13.7,0.507,22.1,3.5,0.061,-1.3,0.0,-1.3,0.5,butleca01,2009-10
Caron Butler,13.5,0.506,22.0,2.1,0.054,-1.1,-0.2,-1.3,0.3,butleca01,2009-10
Caron Butler,14.2,0.509,22.3,1.4,0.075,-1.6,0.3,-1.3,0.2,butleca01,2009-10
Nenê,18.9,0.631,16.5,10.8,0.188,1.6,1.6,3.2,3.6,hilarne01,2009-10
Danilo Gallinari,14.8,0.575,19.3,5.6,0.098,1.2,-0.7,0.5,1.7,gallida01,2009-10
Rasual Butler,10.7,0.524,17.0,2.7,0.048,-0.8,-1.1,-1.9,0.1,butlera01,2009-10
Tyreke Evans,18.2,0.529,26.2,5.4,0.097,1.3,0.0,1.3,2.2,evansty01,2009-10
Carlos Boozer,21.3,0.599,24.8,9.9,0.178,2.4,1.1,3.4,3.7,boozeca01,2009-10
Brandon Jennings,14.5,0.475,26.1,4.2,0.075,0.5,0.2,0.7,1.8,jennibr01,2009-10
Luis Scola,17.2,0.55,22.7,6.3,0.114,0.0,-0.3,-0.3,1.1,scolalu01,2009-10
Steve Nash,21.6,0.615,22.9,9.9,0.178,6.1,-1.8,4.3,4.2,nashst01,2009-10
Luol Deng,16.1,0.531,21.9,5.9,0.106,0.7,0.3,1.0,2.0,denglu01,2009-10
Monta Ellis,16.7,0.517,29.5,1.3,0.023,0.1,-1.5,-1.4,0.4,ellismo01,2009-10
Raymond Felton,15.2,0.525,19.2,6.5,0.118,0.1,1.5,1.6,2.3,feltora01,2009-10
Carmelo Anthony,22.2,0.548,33.4,7.9,0.145,3.5,-1.2,2.3,2.9,anthoca01,2009-10
Trevor Ariza,13.3,0.488,21.2,3.2,0.058,-0.4,0.9,0.5,1.7,arizatr01,2009-10
Chris Kaman,16.5,0.527,27.1,2.4,0.044,-1.4,-1.1,-2.5,-0.3,kamanch01,2009-10
Metta World Peace,12.1,0.514,16.2,5.3,0.098,-0.6,1.1,0.5,1.6,artesro01,2009-10
Lamar Odom,15.9,0.533,17.0,7.7,0.143,0.7,1.8,2.5,2.9,odomla01,2009-10
Mike Conley,13.9,0.526,18.4,4.0,0.074,0.0,-0.6,-0.6,0.9,conlemi01,2009-10
Jason Terry,16.5,0.552,23.0,6.5,0.123,1.6,-0.1,1.5,2.2,terryja01,2009-10
Chris Bosh,25.0,0.592,28.7,9.6,0.182,4.8,-1.2,3.6,3.6,boshch01,2009-10
Baron Davis,17.4,0.501,24.3,4.5,0.086,1.5,0.0,1.5,2.2,davisba01,2009-10
Richard Jefferson,13.1,0.551,18.3,6.0,0.113,-0.5,0.3,-0.2,1.2,jefferi01,2009-10
Andre Miller,18.1,0.53,23.8,7.0,0.134,1.8,0.0,1.8,2.4,millean02,2009-10
Rodney Stuckey,15.6,0.479,26.4,2.7,0.052,0.0,-0.4,-0.4,1.0,stuckro01,2009-10
Brandon Rush,9.6,0.522,14.8,2.5,0.047,-1.5,0.1,-1.3,0.4,rushbr01,2009-10
Chauncey Billups,20.2,0.601,24.3,9.5,0.182,4.5,-0.8,3.7,3.6,billuch01,2009-10
Jason Richardson,16.6,0.574,20.8,6.6,0.128,2.2,-0.5,1.7,2.3,richaja01,2009-10
Corey Brewer,12.1,0.502,21.5,1.0,0.02,-2.1,-0.1,-2.2,-0.1,breweco01,2009-10
Kirk Hinrich,11.6,0.501,16.6,4.0,0.077,-1.6,1.0,-0.5,0.9,hinriki01,2009-10
Beno Udrih,15.7,0.566,18.6,5.5,0.107,0.7,-0.2,0.4,1.5,udrihbe01,2009-10
Marc Gasol,19.3,0.617,16.9,8.4,0.164,1.8,1.1,2.8,3.0,gasolma01,2009-10
Carl Landry,19.0,0.6,22.5,7.7,0.15,1.2,-0.4,0.8,1.7,landrca01,2009-10
Carl Landry,21.1,0.621,23.8,5.4,0.184,2.0,-0.1,1.9,1.4,landrca01,2009-10
Carl Landry,16.0,0.568,20.7,2.3,0.105,0.1,-0.8,-0.8,0.3,landrca01,2009-10
Marvin Williams,13.0,0.54,15.5,5.7,0.112,-0.4,0.1,-0.4,1.0,willima02,2009-10
Al Jefferson,19.0,0.524,24.3,4.6,0.09,0.7,-0.4,0.4,1.5,jeffeal01,2009-10
Jamal Crawford,18.4,0.573,25.8,7.3,0.143,3.5,-1.1,2.4,2.7,crawfja01,2009-10
Tim Duncan,24.7,0.56,26.0,10.9,0.215,4.4,1.8,6.1,5.0,duncati01,2009-10
Grant Hill,14.0,0.561,16.8,5.5,0.109,0.3,0.3,0.6,1.6,hillgr01,2009-10
Brandon Roy,21.3,0.568,26.7,9.1,0.18,4.7,0.0,4.7,4.1,roybr01,2009-10
Paul Pierce,18.2,0.613,23.8,8.3,0.165,2.3,0.7,3.0,3.0,piercpa01,2009-10
Antawn Jamison,17.3,0.529,23.9,5.8,0.115,1.1,-0.9,0.2,1.3,jamisan01,2009-10
Antawn Jamison,17.5,0.528,24.3,3.7,0.112,1.7,-1.4,0.3,0.9,jamisan01,2009-10
Antawn Jamison,16.7,0.53,23.1,2.1,0.122,0.0,0.0,0.0,0.4,jamisan01,2009-10
Pau Gasol,22.9,0.593,21.4,11.0,0.22,3.7,1.3,4.9,4.2,gasolpa01,2009-10
Shawn Marion,14.7,0.535,18.1,5.0,0.1,-0.5,0.1,-0.5,0.9,mariosh01,2009-10
Courtney Lee,12.8,0.525,17.7,3.1,0.063,-1.0,-0.4,-1.4,0.4,leeco01,2009-10
Emeka Okafor,16.5,0.547,17.1,5.5,0.111,-0.9,-0.3,-1.2,0.4,okafoem01,2009-10
Rashard Lewis,14.0,0.573,19.4,6.5,0.132,0.9,0.8,1.8,2.3,lewisra02,2009-10
Mo Williams,16.1,0.58,22.0,6.7,0.136,2.2,-0.4,1.8,2.3,willima01,2009-10
Jason Thompson,14.5,0.518,19.6,4.0,0.081,-1.6,-0.8,-2.4,-0.2,thompja02,2009-10
Brendan Haywood,16.1,0.588,13.5,6.7,0.137,-0.3,0.2,-0.1,1.1,haywobr01,2009-10
Brendan Haywood,16.2,0.591,13.2,4.5,0.133,-0.2,-0.2,-0.4,0.7,haywobr01,2009-10
Brendan Haywood,16.1,0.582,14.0,2.2,0.144,-0.4,1.0,0.6,0.5,haywobr01,2009-10
Thabo Sefolosha,9.8,0.509,10.9,4.0,0.082,-1.9,2.0,0.1,1.3,sefolth01,2009-10
Troy Murphy,18.0,0.585,18.8,7.8,0.159,2.4,0.6,2.9,2.9,murphtr01,2009-10
Jonny Flynn,13.0,0.511,24.2,0.1,0.002,-0.8,-2.1,-2.9,-0.5,flynnjo01,2009-10
Michael Beasley,16.1,0.505,25.8,4.6,0.095,-0.9,0.1,-0.8,0.7,beaslmi01,2009-10
Earl Watson,10.9,0.517,14.7,2.6,0.055,-2.6,0.3,-2.3,-0.2,watsoea01,2009-10
Wilson Chandler,13.7,0.534,20.2,2.7,0.057,-1.0,-1.1,-2.1,0.0,chandwi01,2009-10
Marcus Camby,17.9,0.501,12.8,6.8,0.142,0.7,2.6,3.3,3.1,cambyma01,2009-10
Marcus Camby,18.3,0.497,13.0,4.6,0.137,0.8,2.7,3.5,2.2,cambyma01,2009-10
Marcus Camby,17.0,0.511,12.3,2.3,0.152,0.4,2.5,2.9,0.9,cambyma01,2009-10
Vince Carter,17.1,0.541,25.2,7.4,0.154,1.6,0.4,2.0,2.3,cartevi01,2009-10
Elton Brand,15.7,0.518,21.7,3.5,0.073,-1.1,-0.7,-1.8,0.1,brandel01,2009-10
Anthony Parker,9.9,0.576,12.0,4.9,0.103,-1.0,0.7,-0.3,1.0,parkean01,2009-10
Carlos Delfino,12.9,0.526,18.0,4.8,0.101,-0.1,1.5,1.5,2.0,delfica01,2009-10
Danny Granger,19.8,0.564,28.7,6.2,0.131,3.1,0.0,3.1,2.9,grangda01,2009-10
Paul Millsap,16.7,0.573,18.7,7.2,0.151,-0.4,0.8,0.4,1.4,millspa01,2009-10
George Hill,14.7,0.572,19.0,6.7,0.142,0.0,0.9,0.9,1.7,hillge01,2009-10
Hedo Türkoğlu,13.3,0.54,18.1,3.4,0.071,0.7,-0.4,0.4,1.4,turkohe01,2009-10
Andray Blatche,17.6,0.519,25.8,3.4,0.073,0.2,0.4,0.6,1.5,blatcan01,2009-10
Jarrett Jack,16.3,0.599,19.1,4.8,0.102,2.0,-1.6,0.4,1.4,jackja01,2009-10
Jonas Jerebko,13.9,0.545,15.7,4.4,0.095,-0.7,-0.6,-1.3,0.4,jerebjo01,2009-10
Andrew Bogut,20.7,0.54,23.3,7.5,0.161,0.8,2.2,3.1,2.8,bogutan01,2009-10
Eric Gordon,14.1,0.571,21.5,3.2,0.069,0.1,-1.0,-0.9,0.6,gordoer01,2009-10
Derek Fisher,9.3,0.499,14.0,3.9,0.085,-2.9,1.3,-1.7,0.2,fishede01,2009-10
Arron Afflalo,10.9,0.576,14.0,4.3,0.092,-0.2,-0.2,-0.4,0.9,afflaar01,2009-10
Devin Harris,16.2,0.512,25.5,2.7,0.057,0.7,-1.5,-0.8,0.7,harride01,2009-10
Ryan Gomes,12.1,0.528,17.4,2.4,0.052,-1.0,-0.8,-1.8,0.1,gomesry01,2009-10
Taj Gibson,13.8,0.521,16.7,4.7,0.103,-2.4,0.5,-2.0,0.0,gibsota01,2009-10
Mike Bibby,12.7,0.538,16.1,4.8,0.104,0.1,-0.2,-0.2,1.0,bibbymi01,2009-10
Al Harrington,16.8,0.546,26.8,3.5,0.077,0.8,-1.6,-0.8,0.6,harrial01,2009-10
Channing Frye,15.0,0.598,16.7,6.4,0.141,1.8,0.9,2.7,2.6,fryech01,2009-10
Udonis Haslem,14.6,0.538,17.1,6.0,0.132,-0.8,-0.8,-1.7,0.2,hasleud01,2009-10
Shane Battier,11.1,0.541,11.4,4.3,0.095,0.1,1.4,1.5,1.9,battish01,2009-10
Anderson Varejão,15.8,0.598,13.1,8.1,0.179,0.1,1.2,1.3,1.8,varejan01,2009-10
Steve Blake,11.6,0.539,14.5,3.3,0.074,-0.1,-0.4,-0.5,0.8,blakest01,2009-10
Steve Blake,11.2,0.526,14.8,2.4,0.082,0.1,0.1,0.2,0.8,blakest01,2009-10
Steve Blake,12.3,0.569,14.1,0.9,0.058,-0.5,-1.3,-1.8,0.0,blakest01,2009-10
Kendrick Perkins,15.0,0.613,17.6,5.2,0.117,-1.7,1.0,-0.7,0.7,perkike01,2009-10
